45320,0,10/15/2009,other,2008,1,chevrolet,impala v6 3.5l v6 sf,ls,4d sedan ls 3.5l ffv,black,auto,2.0,covers,82021,american,large,gm,9406,10584,10658,11931,8225,9217,11723,12865,DUMMY,DUMMY,8655,38637,ms,8025,0,2152,NEQ,82021,10
45439,0,6/17/2010,other,2006,4,saturn,ion,2,4d sedan level 2,grey,auto,2.0,covers,70140,american,medium,gm,5470,6639,9000,10058,5224,6259,8366,9479,DUMMY,DUMMY,3453,80229,co,4765,0,803,NEQ,17535,6
45449,1,6/17/2010,other,2005,5,chevrolet,malibu v6,bas,4d sedan,white,auto,DUMMY,DUMMY,98519,american,medium,gm,5038,6611,8169,10481,5038,6611,8169,10481,DUMMY,DUMMY,3453,80229,co,5085,0,1485,EQ,19703,6
45456,0,7/8/2010,other,2005,5,saturn,ion,1,4d sedan level 1,red,manual,2.0,covers,82659,american,medium,gm,4063,5638,7367,8969,3210,4218,6658,7586,DUMMY,DUMMY,3453,80229,co,4365,0,853,NEQ,16531,7
45457,0,7/8/2010,other,2002,8,pontiac,grand prix,se,4d sedan se1,red,auto,1.0,alloy,99069,american,large,gm,2167,3143,5464,6604,1962,2712,4740,5470,DUMMY,DUMMY,3453,80229,co,4365,0,2651,NEQ,12383,7
45467,0,7/8/2010,other,2005,5,chevrolet,cavalier 4c,bas,4d sedan,silver,auto,2.0,covers,67697,american,compact,gm,2728,3657,5520,6530,2606,3477,5788,6771,DUMMY,DUMMY,3453,80229,co,3965,0,1020,NEQ,13539,7
45477,0,7/15/2010,other,2005,5,dodge,neon,sxt,4d sedan,black,manual,1.0,alloy,72477,american,compact,chrysler,3095,4092,6135,7208,3311,4258,5999,7147,DUMMY,DUMMY,22916,80229,co,4215,0,686,NEQ,14495,7
45478,0,7/15/2010,other,2004,6,chevrolet,tahoe 4wd,ls,4d suv 5.3l ffv,white,auto,1.0,alloy,94440,american,large suv,gm,11169,14152,15598,18654,9143,11149,14222,15595,DUMMY,DUMMY,22916,80229,co,11335,0,1918,NEQ,15740,7
45526,0,9/9/2010,other,2005,5,ford,taurus,se,4d sedan se,silver,auto,2.0,covers,83332,american,medium,ford,3671,4899,6895,8301,3514,4600,6389,7966,DUMMY,DUMMY,3453,80229,co,5065,0,983,NEQ,16666,9
45548,0,9/23/2010,other,2006,4,dodge,durango 4wd v8,adv,4d suv 4.7l,silver,auto,1.0,alloy,94620,american,medium suv,chrysler,11069,13251,15521,17322,8438,10611,13316,15247,no,green,3453,80229,co,9685,0,1918,NEQ,23655,9
45551,0,9/23/2010,other,2006,4,ford,taurus,se,4d sedan se ffv,blue,auto,2.0,covers,77917,american,medium,ford,6699,7916,14430,17052,5489,7761,8750,11197,no,green,3453,80229,co,5465,0,920,NEQ,19479,9
45585,0,10/14/2010,other,2002,8,mitsubishi,eclipse,spy,2d spyder gt,grey,auto,1.0,alloy,79479,other asian,sports,other,3425,4707,6699,8445,3844,5028,7014,8278,DUMMY,DUMMY,22916,80229,co,5920,0,1338,NEQ,9934,10
45643,0,11/18/2010,other,2007,3,chevrolet,trailblazer 4wd 6c,ls,4d suv 4.2l,grey,auto,1.0,alloy,90264,american,medium suv,gm,13578,15695,17930,19567,10005,12622,14794,16698,no,green,3453,80229,co,8575,0,2351,NEQ,30088,11
45645,1,11/18/2010,other,2008,2,suzuki,forenza,DUMMY,4d sedan,black,manual,2.0,covers,15743,other asian,medium,other,5828,6720,9332,10761,5700,6702,9249,10140,DUMMY,DUMMY,3453,80229,co,5520,0,462,NEQ,7871,11
45650,1,11/18/2010,other,2007,3,pontiac,g6 v6,gt,4d sedan gt,white,auto,DUMMY,DUMMY,69362,american,medium,gm,8345,9908,11909,13677,8345,9908,11634,13515,DUMMY,DUMMY,3453,80229,co,8540,0,1118,NEQ,23120,11
45691,1,7/8/2009,manheim,2006,3,chrysler,sebring 4c 2.4l i4 s,bas,4d sedan,silver,auto,2.0,covers,67051,american,medium,chrysler,4402,5691,5254,6646,4402,5691,5254,6646,DUMMY,DUMMY,8655,64161,mo,5890,0,1020,EQ,22350,7
45715,0,7/22/2009,manheim,2007,2,chrysler,pt cruiser 2.4l i4 s,bas,4d sedan,silver,auto,2.0,covers,57906,american,medium,chrysler,6312,7367,7317,8456,6421,7417,7435,8510,DUMMY,DUMMY,20207,64161,mo,6225,0,1086,NEQ,28953,7
45763,0,8/12/2009,manheim,2007,2,chevrolet,impala 3.5l v6 sfi,ls,4d sedan ls,white,auto,2.0,covers,78689,american,large,gm,7513,8711,8614,9908,7937,9209,9072,10446,DUMMY,DUMMY,18822,64161,mo,6990,0,1974,NEQ,39344,8
45780,0,8/19/2009,manheim,2004,5,chevrolet,impala 3.8l v6 sfi,ls,4d sedan ls,maroon,auto,1.0,alloy,80824,american,large,gm,4826,6308,5712,7313,4864,6401,5753,7413,DUMMY,DUMMY,19662,64161,mo,6290,0,2152,NEQ,16164,8
45824,0,10/28/2009,manheim,2007,2,dodge,charger v6 2.7l v6 m,bas,4d sedan 2.7l se,black,auto,2.0,covers,63516,american,specialty,chrysler,8946,9870,10162,11160,9670,10679,13524,14487,DUMMY,DUMMY,18822,64161,mo,10045,0,1215,NEQ,31758,10
45830,0,11/4/2009,manheim,2008,1,suzuki,sx4,bas,4d sedan sport,blue,auto,1.0,alloy,45443,other asian,compact,other,8500,10019,9680,11321,8749,9660,12086,12918,DUMMY,DUMMY,8655,64161,mo,6790,0,482,NEQ,45443,11
45873,0,11/11/2009,manheim,2006,3,dodge,magnum v6,se,wagon 2.7l,white,auto,2.0,covers,55822,american,specialty,chrysler,7128,8339,8198,9506,7108,8298,10964,12472,DUMMY,DUMMY,25100,64161,mo,8605,0,1086,NEQ,18607,11
45882,0,11/18/2009,manheim,2005,4,jeep,liberty 2wd v6,spo,4d suv,white,auto,1.0,alloy,74017,american,small suv,chrysler,6152,7297,7144,8381,7197,8263,10748,12071,DUMMY,DUMMY,17212,64161,mo,6590,0,686,NEQ,18504,11
45887,0,11/18/2009,manheim,2006,3,chevrolet,hhr,ls,4d suv 2.2l ls,gold,auto,2.0,covers,78875,american,medium,gm,5986,6964,6965,8021,5906,7043,9398,10850,DUMMY,DUMMY,8655,64161,mo,6565,0,803,NEQ,26291,11
45893,0,11/18/2009,manheim,2006,3,kia,sorento 2wd,ex,4d sport utility lx,black,auto,1.0,alloy,63408,other asian,medium suv,other,7091,8665,8158,9858,7620,9007,12093,13890,DUMMY,DUMMY,17212,64161,mo,7840,0,1508,NEQ,21136,11
45896,1,11/18/2009,manheim,2005,4,ford,escape 2wd v6,xlt,4d cuv 3.0l xlt,grey,auto,1.0,alloy,84314,american,small suv,ford,6108,7527,7097,8629,6578,8164,10642,12025,DUMMY,DUMMY,17212,64161,mo,6490,0,983,NEQ,21078,11
45914,0,12/2/2009,manheim,2007,2,ford,five hundred,sel,4d sedan sel,gold,auto,1.0,alloy,80002,american,large,ford,8032,10068,9175,11373,8819,11044,12781,15188,DUMMY,DUMMY,18822,64161,mo,7535,0,1633,NEQ,40001,12
45941,0,4/21/2010,manheim,2006,4,mercury,milan v6,bas,4d sedan,silver,auto,1.0,alloy,81612,american,medium,ford,9329,10832,12797,14240,8174,10287,11882,13740,DUMMY,DUMMY,25100,64161,mo,7770,0,1373,NEQ,20403,4
45955,0,4/21/2010,manheim,2007,3,chrysler,sebring 4c,bas,4d sedan,silver,auto,2.0,covers,90020,american,medium,chrysler,8139,9423,11523,12796,7481,8583,11320,12290,DUMMY,DUMMY,25100,64161,mo,6690,0,1341,NEQ,30006,4
46074,1,9/22/2010,manheim,2004,6,nissan,maxima,se,4d sedan se,red,auto,1.0,alloy,87377,top line asian,large,other,6491,8036,10832,12692,6649,8104,10777,12139,DUMMY,DUMMY,17212,64161,mo,9385,0,1243,NEQ,14562,9
46100,0,9/29/2010,manheim,2007,3,ford,focus,zx4,4d sedan se,grey,auto,1.0,alloy,66874,american,compact,ford,6008,7542,9888,11106,5841,7355,9480,10872,DUMMY,DUMMY,8655,64161,mo,5590,0,1020,NEQ,22291,9
46123,0,10/6/2010,manheim,2005,5,dodge,stratus 4c,sxt,4d sedan sxt,white,auto,1.0,alloy,96211,american,medium,chrysler,3085,4123,6225,7389,3405,4548,6263,7071,DUMMY,DUMMY,17212,64161,mo,5040,0,1341,NEQ,19242,10
46133,0,10/13/2010,manheim,2002,8,ford,taurus,ses,4d sedan ses,silver,auto,1.0,alloy,89259,american,medium,ford,2461,3439,5283,6407,2280,3258,4727,5911,DUMMY,DUMMY,8655,64161,mo,3740,0,1283,NEQ,11157,10
46178,0,10/27/2010,manheim,2006,4,kia,sorento 2wd,ex,4d sport utility ex,blue,auto,1.0,alloy,79551,other asian,medium suv,other,7735,9029,12243,13715,6883,8731,10174,12153,DUMMY,DUMMY,22808,64161,mo,7170,0,1740,NEQ,19887,10
46207,0,7/12/2010,manheim,2007,3,chevrolet,malibu 4c,ls,4d sedan ls,red,auto,2.0,covers,80135,american,medium,gm,7091,8002,10548,11341,6814,8132,9845,11634,DUMMY,DUMMY,99750,17028,pa,6400,0,1113,NEQ,26711,7
46246,0,1/13/2009,manheim,2006,3,chrysler,sebring v6 2.7l v6 m,tou,4d sedan lx,black,auto,1.0,alloy,89998,american,medium,chrysler,5671,6501,6625,7521,5283,5962,6206,6939,DUMMY,DUMMY,23359,91770,ca,4170,0,1373,NEQ,29999,1
46249,0,1/13/2009,manheim,2005,4,chevrolet,uplander fwd v6 3.5l,ls,passenger ext 3.5l ls,silver,auto,2.0,covers,80615,american,van,gm,5485,6544,6424,7568,6792,8015,7835,9156,DUMMY,DUMMY,23359,91770,ca,5170,0,2282,NEQ,20153,1
46263,0,1/20/2009,manheim,2005,4,chrysler,pacifica awd 3.5l v6,bas,4d sport,blue,auto,1.0,alloy,76562,american,crossover,chrysler,7084,8485,8151,9664,7432,8710,8527,9907,DUMMY,DUMMY,23359,91770,ca,4870,0,1857,NEQ,19140,1
46267,0,1/27/2009,manheim,2006,3,chrysler,town & country 2wd v,lx,minivan 3.3l,blue,auto,2.0,covers,77844,american,van,chrysler,5936,7499,6911,8599,6949,8812,8005,10017,DUMMY,DUMMY,23359,91770,ca,4870,0,1623,NEQ,25948,1
46325,1,2/17/2009,manheim,2003,6,saturn,l series 3.0l v6 efi,l30,4d sedan l300,other,auto,1.0,alloy,83130,american,medium,gm,4239,5071,5078,5977,4667,5762,5540,6723,DUMMY,DUMMY,23359,91770,ca,3990,0,2712,NEQ,13855,2
46330,0,2/24/2009,manheim,2006,3,chevrolet,uplander fwd v6 3.5l,ls,passenger ext 3.5l,blue,auto,1.0,alloy,82000,american,van,gm,7734,9565,8853,10830,7979,9502,9117,10762,DUMMY,DUMMY,23359,91770,ca,6070,0,2282,NEQ,27333,2
46397,0,3/18/2009,manheim,2001,8,chevrolet,tracker 4wd v6 2.5l,zr2,4d suv hardtop 2.2l zr2,red,auto,1.0,alloy,80341,american,small suv,gm,2861,3532,3590,4315,4770,6058,5652,7043,DUMMY,DUMMY,5546,33809,fl,5595,0,1673,NEQ,10042,3
46463,0,4/8/2009,manheim,2006,3,chevrolet,equinox awd v6 3.4l,lt,4d suv lt,blue,auto,1.0,alloy,75941,american,medium suv,gm,10788,12927,12151,14461,10788,12927,12151,14461,DUMMY,DUMMY,19619,33809,fl,8145,0,1506,EQ,25313,4
46483,0,8/5/2009,manheim,2002,7,chevrolet,impala 3.4l v6 sfi,bas,4d sedan,gold,auto,1.0,alloy,69138,american,large,gm,2497,3379,3197,4149,2548,3510,3252,4291,DUMMY,DUMMY,19638,33809,fl,6195,0,2003,NEQ,9876,8
46494,0,8/5/2009,manheim,2003,6,chevrolet,avalanche 1500 2wd v,150,4d suv-pickup 5.3l,blue,auto,1.0,alloy,86185,american,large truck,gm,8670,10474,9864,11812,8349,9401,12795,14547,DUMMY,DUMMY,19638,33809,fl,10725,0,1673,NEQ,14364,8
46496,0,8/5/2009,manheim,2004,5,ford,focus 2.0l i4 sfi,se,4d sedan se,green,auto,1.0,alloy,83719,american,compact,ford,3173,4249,3927,5089,3233,4190,3992,5025,DUMMY,DUMMY,19638,33809,fl,4275,0,1243,NEQ,16743,8
46498,0,8/12/2009,manheim,2002,7,dodge,1500 ram pickup 4wd,st,quad cab 5.9l slt,blue,auto,1.0,alloy,51225,american,large truck,chrysler,6815,8610,7860,9799,7408,9335,11286,13154,DUMMY,DUMMY,5546,33809,fl,11535,0,1634,NEQ,7317,8
46512,0,8/19/2009,manheim,2005,4,chevrolet,malibu 4c 2.2l i4 mp,bas,4d sedan,silver,auto,2.0,covers,63004,american,medium,gm,5063,6564,5968,7589,5046,6509,5950,7530,DUMMY,DUMMY,19638,33809,fl,6130,0,923,NEQ,15751,8
46517,0,8/19/2009,manheim,2004,5,ford,freestar fwd v6 3.9l,s,passenger 3.9l,white,auto,2.0,covers,42658,american,van,ford,3774,5050,4576,5954,3301,4018,4065,4839,DUMMY,DUMMY,19638,33809,fl,5395,0,1046,NEQ,8531,8
46579,0,9/16/2009,manheim,2003,6,acura,3.2 tl 3.2l v6 efi,bas,4d sedan,gold,auto,1.0,alloy,77555,other asian,specialty,other,6132,7723,7123,8841,6242,7504,10049,11183,DUMMY,DUMMY,8172,33809,fl,8210,0,1338,NEQ,12925,9
46610,0,2/3/2010,manheim,2002,8,gmc,envoy xl 2wd 6c,sle,4d utility 4.2l slt,beige,auto,1.0,alloy,66691,american,medium suv,gm,5878,7565,8600,9649,6186,8025,8894,9997,DUMMY,DUMMY,5546,33809,fl,8320,0,1320,NEQ,8336,2
46662,0,2/24/2010,manheim,2004,6,kia,optima 4c,ex,4d sedan lx,white,auto,2.0,covers,84750,other asian,medium,other,2823,3743,6983,9258,2710,3519,5841,7584,DUMMY,DUMMY,8172,33809,fl,5240,0,853,NEQ,14125,2
46668,0,2/24/2010,manheim,2007,3,chrysler,pt cruiser,tou,4d sedan,silver,auto,2.0,covers,55222,american,medium,chrysler,6004,7020,9132,10292,6108,7213,9913,10773,DUMMY,DUMMY,8172,33809,fl,6140,0,1086,NEQ,18407,2
46681,0,3/3/2010,manheim,2007,3,ford,five hundred,sel,4d sedan sel,white,auto,1.0,alloy,88168,american,large,ford,9186,11051,12993,14759,9216,10997,12919,14576,DUMMY,DUMMY,5546,33809,fl,7520,0,1633,NEQ,29389,3
46862,0,3/17/2009,manheim,2004,5,chevrolet,avalanche 1500 2wd v,150,4d suv-pickup 5.3l z66,grey,auto,1.0,alloy,89639,american,large truck,gm,10583,12202,11930,13678,9463,10964,10720,12341,DUMMY,DUMMY,20392,75050,tx,11295,0,1373,NEQ,17927,3
46865,0,3/17/2009,manheim,2004,5,pontiac,grand am v6 3.4l v6,se,4d sedan se1,grey,auto,2.0,covers,54619,american,medium,gm,4140,5333,4971,6260,3628,4719,4418,5597,DUMMY,DUMMY,17212,75050,tx,5325,0,1666,NEQ,10923,3
46911,0,4/7/2009,manheim,2005,4,chrysler,pt cruiser 2.4l i4 s,bas,2d convertible,black,auto,1.0,alloy,68763,american,medium,chrysler,6638,7733,7669,8852,6638,7733,7669,8852,DUMMY,DUMMY,17212,75050,tx,6360,0,1215,EQ,17190,4
46939,0,4/14/2009,manheim,2004,5,ford,taurus 3.0l v6 efi,ses,4d sedan ses duratec,white,auto,1.0,alloy,85346,american,medium,ford,3774,4982,4576,5881,3281,4222,4043,5060,DUMMY,DUMMY,22808,75050,tx,5325,0,983,NEQ,17069,4
46945,0,4/21/2009,manheim,2005,4,ford,taurus 3.0l v6 efi,se,4d sedan se,silver,auto,2.0,covers,50052,american,medium,ford,3688,4783,4483,5666,3229,4383,3987,5234,DUMMY,DUMMY,22808,75050,tx,5225,0,754,NEQ,12513,4
46980,0,6/23/2009,manheim,2006,3,dodge,charger 2.7l v6 mpi,bas,4d sedan,blue,auto,2.0,covers,56890,american,specialty,chrysler,9259,11026,10500,12408,9040,10620,10263,11970,DUMMY,DUMMY,22808,75050,tx,9850,0,1086,NEQ,18963,6
46982,0,6/23/2009,manheim,2006,3,chrysler,sebring v6 2.7l v6 m,lim,4d sedan limited,blue,auto,1.0,alloy,67458,american,medium,chrysler,5667,7115,6620,8184,5667,7115,6620,8184,DUMMY,DUMMY,22808,75050,tx,6225,0,1118,EQ,22486,6
47044,1,7/21/2009,manheim,2005,4,kia,optima 4c 2.4l i4 mp,ex,4d sedan ex,green,auto,2.0,covers,61586,other asian,medium,other,0,0,0,0,0,0,0,0,DUMMY,DUMMY,22808,75050,tx,4110,0,728,EQ,15396,7
47062,0,7/28/2009,manheim,2006,3,chevrolet,malibu maxx v6 3.5l,lt,4d sedan lt,blue,auto,2.0,covers,81203,american,medium,gm,7149,8849,8221,10057,7316,9174,8401,10408,DUMMY,DUMMY,20833,75050,tx,6725,0,1373,NEQ,27067,7
47109,0,8/18/2009,manheim,2005,4,chevrolet,trailblazer 4wd 6c 4,ls,4d suv 4.2l ls,silver,auto,1.0,alloy,68645,american,medium suv,gm,9091,10785,10318,12148,7244,8988,12452,13600,DUMMY,DUMMY,17212,75050,tx,8975,0,1703,NEQ,17161,8
47141,0,9/1/2009,manheim,2007,2,dodge,1500 ram pickup 2wd,st,quad cab 3.7l,silver,auto,1.0,alloy,67419,american,large truck,chrysler,11475,14161,12893,15794,12700,15138,17770,20076,DUMMY,DUMMY,19064,75050,tx,9895,0,533,NEQ,33709,9
47159,0,9/8/2009,manheim,2001,8,lincoln,town car 4.6l v8 efi,exe,4d sedan executive,silver,auto,1.0,alloy,89717,american,large,ford,3960,5519,4777,6461,4102,5689,4930,6644,DUMMY,DUMMY,22808,75050,tx,5625,0,1153,NEQ,11214,9
47168,0,9/15/2009,manheim,2005,4,buick,rendezvous awd 3.4l,cx,4d suv cx,white,auto,1.0,alloy,76477,american,medium suv,gm,9897,12798,11189,14322,9745,13305,11025,14869,DUMMY,DUMMY,22808,75050,tx,6770,0,4622,NEQ,19119,9
47219,0,10/6/2009,manheim,2006,3,nissan,altima 2.5l i4 mpi,bas,4d sedan 2.5 s,red,auto,1.0,alloy,74691,top line asian,medium,other,9499,11210,10759,12607,8378,10166,12728,14189,DUMMY,DUMMY,17212,75050,tx,7685,0,686,NEQ,24897,10
47224,0,10/6/2009,manheim,2003,6,toyota,sequoia 2wd 4.7l v8,sr5,4d sport utility sr5,grey,auto,1.0,alloy,90252,top line asian,large suv,other,9583,11717,10850,13154,9192,10645,13479,15211,DUMMY,DUMMY,17212,75050,tx,11705,0,1930,NEQ,15042,10
47229,0,12/15/2009,manheim,2007,2,chevrolet,uplander fwd v6,ls,passenger ext 3.5l ls,gold,auto,2.0,covers,79882,american,van,gm,5911,6966,10057,11284,6944,8513,10976,12763,DUMMY,DUMMY,25100,75050,tx,5725,0,2091,NEQ,39941,12
47238,0,12/15/2009,manheim,2007,2,kia,spectra,ex,4d sedan ex,grey,auto,2.0,covers,49540,other asian,medium,other,5998,6910,9133,10521,6140,7144,9687,10785,DUMMY,DUMMY,22808,75050,tx,6125,0,482,NEQ,24770,12
47243,0,12/15/2009,manheim,2007,2,chevrolet,impala,ls,4d sedan ls,white,auto,2.0,covers,61126,american,large,gm,7252,8360,10892,12191,7906,9106,11515,12816,DUMMY,DUMMY,25100,75050,tx,7540,0,1703,NEQ,30563,12
47259,0,12/22/2009,manheim,2005,4,dodge,1500 ram pickup 2wd,slt,quad cab 4.7l slt,black,auto,1.0,alloy,71620,american,large truck,chrysler,7922,9765,12328,14030,8433,10074,12928,14143,DUMMY,DUMMY,17212,75050,tx,8875,0,920,NEQ,17905,12
47284,0,1/12/2010,manheim,2006,4,chevrolet,uplander fwd v6,ls,passenger ext 3.5l ls,maroon,auto,2.0,covers,68748,american,van,gm,5767,7188,9340,11020,5804,7083,10475,11744,DUMMY,DUMMY,20207,75050,tx,6125,0,1801,NEQ,17187,1
47297,0,1/19/2010,manheim,2003,7,jeep,liberty 2wd 4c,spo,4d suv sport,black,manual,1.0,alloy,70662,american,small suv,chrysler,4062,4562,7592,8079,4498,5382,7982,8860,DUMMY,DUMMY,22808,75050,tx,5925,0,986,NEQ,10094,1
47303,0,1/19/2010,manheim,2007,3,chevrolet,uplander fwd v6,ls,passenger ext 3.5l ls,silver,auto,1.0,alloy,54233,american,van,gm,6409,7612,10290,12222,7403,8974,11555,13165,DUMMY,DUMMY,17212,75050,tx,7740,0,1583,NEQ,18077,1
47323,0,1/26/2010,manheim,2002,8,saturn,l series,l20,4d sedan l200,blue,auto,2.0,covers,84380,american,medium,gm,2466,3387,5381,6177,3130,3994,5943,7099,DUMMY,DUMMY,52117,75050,tx,4060,0,1933,NEQ,10547,1
47331,1,1/26/2010,manheim,2003,7,nissan,xterra 2wd v6,se,4d sport utility se,yellow,auto,1.0,alloy,79597,top line asian,medium suv,other,5747,6643,9769,11292,6336,7534,10779,12817,DUMMY,DUMMY,22808,75050,tx,7840,0,869,NEQ,11371,1
47333,0,1/26/2010,manheim,2006,4,chevrolet,impala,ls,4d sedan ls,grey,auto,2.0,covers,88001,american,large,gm,6321,7338,9557,11050,7450,8521,10395,11607,DUMMY,DUMMY,22808,75050,tx,7440,0,2152,NEQ,22000,1
47391,1,3/2/2010,manheim,2001,9,chrysler,town & country fwd v,lxi,minivan 3.8l lxi,silver,auto,1.0,alloy,79335,american,van,chrysler,3671,4761,6769,8380,3834,4813,6476,7300,DUMMY,DUMMY,22808,75050,tx,5625,0,1923,NEQ,8815,3
47420,0,3/16/2010,manheim,2006,4,kia,sorento 2wd,ex,4d sport utility lx,silver,auto,DUMMY,DUMMY,70452,other asian,medium suv,other,7687,8936,11832,13409,6561,7987,10205,11643,DUMMY,DUMMY,25100,75050,tx,7240,0,1740,NEQ,17613,3
47446,0,3/30/2010,manheim,2006,4,chevrolet,hhr,lt,4d suv 2.2l 1lt,grey,auto,1.0,alloy,88025,american,medium,gm,7380,8817,11281,13116,7160,8764,11822,13809,DUMMY,DUMMY,20207,75050,tx,7025,0,853,NEQ,22006,3
47451,0,3/30/2010,manheim,2007,3,suzuki,forenza,DUMMY,4d sedan,grey,auto,2.0,covers,52846,other asian,medium,other,5234,6102,8474,9346,5574,6570,8689,9443,DUMMY,DUMMY,20207,75050,tx,5425,0,505,NEQ,17615,3
47518,0,6/29/2010,manheim,2007,3,chrysler,sebring 4c,bas,4d sedan,blue,auto,2.0,covers,81905,american,medium,chrysler,7332,8426,11655,12414,7145,8326,11017,11962,DUMMY,DUMMY,25100,75050,tx,6725,0,1243,NEQ,27301,6
47528,0,6/29/2010,manheim,2005,5,ford,five hundred,sel,4d sedan sel,red,auto,1.0,alloy,67366,american,large,ford,6354,7619,9968,11312,5744,7417,9519,11495,DUMMY,DUMMY,25100,75050,tx,7070,0,1313,NEQ,13473,6
47547,0,7/13/2010,manheim,2007,3,ford,focus,zx4,4d sedan se,grey,auto,2.0,covers,81000,american,compact,ford,6630,7990,10339,11234,6222,7690,9871,11424,DUMMY,DUMMY,52492,75050,tx,5370,0,1243,NEQ,27000,7
47615,1,8/24/2010,manheim,2002,8,chevrolet,1500 silverado picku,bas,ext cab 5.3l lt,white,auto,1.0,alloy,94988,american,large truck,gm,7247,9147,11227,13721,6476,7413,9606,10372,DUMMY,DUMMY,8655,75050,tx,9695,0,1641,NEQ,11873,8
47617,0,8/24/2010,manheim,2006,4,dodge,stratus 4c,sxt,4d sedan sxt,red,auto,1.0,alloy,85393,american,medium,chrysler,4212,5490,7699,9035,3683,4873,6945,9190,DUMMY,DUMMY,8655,75050,tx,4810,0,1243,NEQ,21348,8
47643,0,9/7/2010,manheim,2005,5,pontiac,grand prix,bas,4d sedan,maroon,auto,1.0,alloy,92136,american,large,gm,4243,5507,7810,9290,4867,6054,8385,9711,DUMMY,DUMMY,20833,75050,tx,6025,0,2351,NEQ,18427,9
47666,0,9/21/2010,manheim,2005,5,ford,taurus,se,4d sedan se,grey,auto,1.0,alloy,60832,american,medium,ford,3574,4818,6723,8633,2940,3966,6150,7157,DUMMY,DUMMY,8655,75050,tx,5770,0,825,NEQ,12166,9
47682,0,9/29/2010,manheim,2006,4,chevrolet,impala,lt,4d sedan lt 3.5l,maroon,auto,1.0,alloy,84523,american,large,gm,6261,7638,10044,11382,5899,7155,8975,10798,DUMMY,DUMMY,52598,75050,tx,6965,0,2152,NEQ,21130,9
47688,0,10/5/2010,manheim,2008,2,chevrolet,hhr,ls,4d suv 2.2l ls,orange,auto,1.0,alloy,33405,american,medium,gm,7389,8460,11615,13299,6533,7548,10721,11570,DUMMY,DUMMY,52492,75050,tx,8075,0,582,NEQ,16702,10
47694,0,10/5/2010,manheim,2007,3,dodge,caravan fwd v6,se,minivan 3.3l,grey,auto,2.0,covers,62165,american,van,chrysler,5493,6840,8751,10273,6095,8503,9837,12666,DUMMY,DUMMY,52492,75050,tx,5870,0,1411,NEQ,20721,10
47710,0,10/8/2010,manheim,2007,3,suzuki,forenza,DUMMY,4d sedan,blue,auto,2.0,covers,81197,other asian,medium,other,4231,5208,7845,8833,4158,5018,7428,8227,DUMMY,DUMMY,52492,75050,tx,4860,0,594,NEQ,27065,10
47725,0,10/19/2010,manheim,2006,4,pontiac,grand prix,bas,4d sedan,beige,auto,1.0,alloy,77545,american,large,gm,6041,7450,9462,10925,6042,7701,9035,10764,no,green,20833,75050,tx,7240,0,1974,NEQ,19386,10
47734,1,10/19/2010,manheim,2005,5,chevrolet,equinox fwd v6,ls,4d suv ls,gold,auto,1.0,alloy,87241,american,medium suv,gm,6308,7622,9875,11245,6460,7631,9493,10768,DUMMY,DUMMY,20833,75050,tx,7240,0,1503,NEQ,17448,10
47762,1,3/24/2010,manheim,2003,7,chevrolet,venture fwd v6,bas,passenger ext 3.4l,maroon,auto,2.0,covers,87674,american,van,gm,3539,4952,6690,8198,2950,4234,6086,7816,DUMMY,DUMMY,20928,33809,fl,5405,0,5392,NEQ,12524,3
47771,0,3/24/2010,manheim,2003,7,chevrolet,trailblazer ext 2wd,ls,4d suv 4.2l ls,green,auto,1.0,alloy,86983,american,medium suv,gm,6786,7474,9900,10344,4997,6216,7798,9700,DUMMY,DUMMY,20928,33809,fl,8620,0,1543,NEQ,12426,3
47840,0,7/28/2010,manheim,2007,3,dodge,caravan grand fwd v6,sxt,minivan 3.8l,black,auto,1.0,alloy,80112,american,van,chrysler,9511,11898,13983,15920,10449,13115,14815,17404,DUMMY,DUMMY,19638,33809,fl,7750,0,1763,NEQ,26704,7
47842,0,7/28/2010,manheim,2001,9,saturn,coupe,sc2,3d coupe sc2,yellow,auto,1.0,alloy,39358,american,compact,gm,2091,2887,4743,5815,1895,2467,4527,5075,DUMMY,DUMMY,19638,33809,fl,4350,0,1301,NEQ,4373,7
47844,0,7/28/2010,manheim,2005,5,chevrolet,colorado pickup 2wd,bas,reg cab 2.8l ls,red,auto,1.0,alloy,72546,american,small truck,gm,4362,4954,8028,8537,5086,6038,8598,9576,DUMMY,DUMMY,19638,33809,fl,5950,0,686,NEQ,14509,7
47884,1,8/11/2010,manheim,2007,3,pontiac,grand prix,bas,4d sedan,white,auto,1.0,alloy,93162,american,large,gm,8281,10155,12240,13588,7651,9487,11598,13185,DUMMY,DUMMY,19638,33809,fl,6950,0,2351,NEQ,31054,8
47903,0,8/18/2010,manheim,2002,8,hyundai,sonata v6,gls,4d sedan,red,auto,1.0,alloy,77510,other asian,medium,other,2206,3095,5155,6063,2188,3413,4479,6987,DUMMY,DUMMY,5546,33809,fl,6150,0,1103,NEQ,9688,8
47978,1,11/17/2010,manheim,2006,4,ford,taurus,se,4d sedan se,grey,auto,1.0,alloy,74505,american,medium,ford,4262,5476,7708,9309,3928,5206,7514,8464,DUMMY,DUMMY,19638,33809,fl,5850,0,920,NEQ,18626,11
