12177,1,12/7/2010,other,2006,4,nissan,maxima,se,4d sedan se,red,auto,DUMMY,DUMMY,83348,top line asian,large,other,9386,11055,13596,15318,9386,11055,13596,15318,DUMMY,DUMMY,1235,84104,ut,10180,1,1243
12179,0,12/7/2010,other,2008,2,chevrolet,impala v6,ls,4d sedan ls 3.5l ffv,red,auto,2.0,covers,95800,american,large,gm,7760,8670,11759,12718,7737,8893,11957,13225,DUMMY,DUMMY,3453,84104,ut,7040,0,2351
12181,0,12/7/2010,other,2006,4,chevrolet,aveo,ls,4d sedan ls,yellow,manual,1.0,alloy,75842,american,compact,gm,3548,4347,6130,7258,3764,4510,6756,7330,DUMMY,DUMMY,3453,84104,ut,3350,0,803
12185,0,1/6/2009,other,2007,2,ford,taurus 3.0l v6 sfi,se,4d sedan se,green,auto,2.0,covers,79534,american,medium,ford,5590,6632,6537,7663,5980,7158,6958,8231,DUMMY,DUMMY,21053,95673,ca,4620,0,920
12191,0,1/6/2009,other,2005,4,chrysler,pt cruiser 2.4l i4 s,bas,4d sedan,silver,auto,2.0,covers,61297,american,medium,chrysler,4160,4899,4993,5791,4041,5090,4864,5997,DUMMY,DUMMY,20234,95673,ca,4690,0,1215
12207,0,4/7/2009,other,2006,3,chevrolet,equinox awd v6 3.4l,ls,4d suv ls,silver,auto,2.0,covers,79912,american,medium suv,gm,8918,11003,10131,12383,8918,11003,10131,12383,DUMMY,DUMMY,21053,95673,ca,7835,0,1506
12215,0,4/7/2009,other,2005,4,chrysler,pt cruiser 2.4l i4 s,bas,4d sedan,purple,auto,2.0,covers,44236,american,medium,chrysler,4273,5223,5115,6141,4273,5223,5115,6141,DUMMY,DUMMY,21053,95673,ca,5505,0,975
12225,0,4/13/2009,other,2006,3,ford,ranger pickup 2wd 4c,xl,2d ext cab 2.3l xl,grey,manual,2.0,covers,80558,american,small truck,ford,7783,10007,8906,11308,7783,10007,8906,11308,DUMMY,DUMMY,20234,95673,ca,4775,0,594
12227,0,4/13/2009,other,2005,4,gmc,yukon 2wd v8 5.3l v8,sle,4d utility 5.3l,green,auto,1.0,alloy,85691,american,large suv,gm,13206,15107,14762,16816,13206,15107,14762,16816,DUMMY,DUMMY,21053,95673,ca,10620,0,1763
12230,1,4/13/2009,other,2005,4,chevrolet,impala 3.4l v6 sfi,bas,4d sedan,silver,auto,DUMMY,DUMMY,58773,american,large,gm,4573,5967,5439,6944,4573,5967,5439,6944,DUMMY,DUMMY,21053,95673,ca,5835,0,1500
12234,0,4/13/2009,other,2006,3,chrysler,pacifica fwd 3.5l v6,bas,4d sport,silver,auto,1.0,alloy,74410,american,crossover,chrysler,8235,9864,9394,11153,8235,9864,9394,11153,DUMMY,DUMMY,21053,95673,ca,6335,0,1389
12240,0,4/14/2009,other,2007,2,hyundai,sonata 4c 2.4l i4 mp,gls,4d sedan,silver,auto,2.0,covers,51140,other asian,medium,other,9463,10436,10720,11771,9463,10436,10720,11771,DUMMY,DUMMY,20234,95673,ca,8305,0,671
12250,0,4/17/2009,other,2005,4,dodge,stratus v6 2.7l v6 m,sxt,4d sedan sxt ffv,silver,auto,1.0,alloy,71590,american,medium,chrysler,5569,6584,6515,7611,5569,6584,6515,7611,DUMMY,DUMMY,21053,95673,ca,4800,0,1389
12274,0,4/17/2009,other,2006,3,chevrolet,impala 3.5l v6 sfi,ls,4d sedan ls,white,auto,2.0,covers,71362,american,large,gm,6858,8107,7907,9256,6858,8107,7907,9256,DUMMY,DUMMY,99750,95673,ca,6400,0,1974
12276,0,4/17/2009,other,2005,4,dodge,stratus v6 2.7l v6 m,sxt,4d sedan sxt ffv,blue,auto,2.0,covers,51868,american,medium,chrysler,5569,6584,6515,7611,5569,6584,6515,7611,DUMMY,DUMMY,21053,95673,ca,4900,0,1086
12278,0,4/20/2009,other,2005,4,ford,focus 2.0l i4 sfi,zx4,4d sedan zx4,silver,auto,2.0,covers,76975,american,compact,ford,3740,4842,4539,5729,3740,4842,4539,5729,DUMMY,DUMMY,21053,95673,ca,4390,0,1155
12306,0,5/5/2009,other,2006,3,chevrolet,equinox fwd v6 3.4l,ls,4d suv ls,silver,auto,1.0,alloy,82577,american,medium suv,gm,8902,10726,10114,12084,9480,11099,10738,12487,DUMMY,DUMMY,21053,95673,ca,8535,0,1503
12308,0,5/5/2009,other,2006,3,ford,five hundred 3.0l v6,se,4d sedan se,black,auto,1.0,alloy,77768,american,large,ford,6266,7716,7267,8833,6266,7716,7267,8833,DUMMY,DUMMY,20234,95673,ca,6205,0,1506
12312,0,5/5/2009,other,2006,3,chrysler,pt cruiser 2.4l i4 s,bas,4d sedan,blue,auto,1.0,alloy,79332,american,medium,chrysler,5443,6528,6378,7550,5443,6528,6378,7550,DUMMY,DUMMY,20234,95673,ca,4490,0,1389
12319,0,5/5/2009,other,2004,5,chrysler,sebring 4c 2.4l i-4,bas,2d convertible,white,auto,1.0,alloy,80985,american,medium,chrysler,3734,5149,4533,6061,3734,5149,4533,6061,DUMMY,DUMMY,20234,95673,ca,3690,0,1243
12342,0,7/28/2009,other,2007,2,pontiac,g6 4c 2.4l i4 mpi,bas,4d sedan se1,black,auto,1.0,alloy,55916,american,medium,gm,7766,8815,8887,10020,7797,8777,8921,9979,DUMMY,DUMMY,21053,95673,ca,7605,0,837
12348,1,7/28/2009,other,2008,1,chrysler,pacifica fwd 3.8l v6,lx,4d sport,blue,auto,DUMMY,DUMMY,55017,american,crossover,chrysler,9631,10260,10901,11581,9631,10260,10901,11581,DUMMY,DUMMY,20234,95673,ca,8505,0,1086
12350,0,7/28/2009,other,2005,4,chrysler,pt cruiser 2.4l i4 s,tou,4d sedan,purple,auto,1.0,alloy,64675,american,medium,chrysler,4243,5195,5082,6111,4221,5217,5059,6134,DUMMY,DUMMY,20234,95673,ca,4890,0,1215
12369,0,8/11/2009,other,2004,5,hyundai,santa fe 2wd v6 3.5l,gls,4d cuv 3.5l gls,silver,auto,1.0,alloy,68685,other asian,medium suv,other,5226,6184,6144,7179,6043,6993,7026,8052,DUMMY,DUMMY,20234,95673,ca,7205,0,630
12372,0,8/11/2009,other,2006,3,chevrolet,aveo 1.6l i4 efi,ls,4d sedan ls,white,auto,2.0,covers,82851,american,compact,gm,3771,4701,4573,5577,3406,4172,4178,5006,DUMMY,DUMMY,21053,95673,ca,4190,0,853
12386,0,8/18/2009,other,2005,4,chevrolet,malibu v6 3.5l v6 sf,ls,4d sedan ls,grey,auto,1.0,alloy,56080,american,medium,gm,5492,7044,6431,8108,5293,6926,6216,7980,DUMMY,DUMMY,21053,95673,ca,7105,0,1003
12399,1,8/18/2009,other,2004,5,chevrolet,trailblazer 2wd 6c 4,nor,4d suv 4.2l ls,green,auto,1.0,alloy,52102,american,medium suv,gm,6160,7639,7153,8750,5824,7010,6790,8071,DUMMY,DUMMY,20234,95673,ca,7905,0,920
12403,0,8/21/2009,other,2003,6,ford,explorer 4wd v6 4.0l,xls,4d suv 4.0l ffv xls,green,auto,1.0,alloy,66685,american,medium suv,ford,4252,5446,5092,6382,4527,5931,5389,6905,DUMMY,DUMMY,99750,95673,ca,6300,0,1808
12405,0,8/21/2009,other,2005,4,jeep,grand cherokee 2wd v,lar,4d wagon laredo,silver,auto,1.0,alloy,71233,american,medium suv,chrysler,8888,10168,10099,11481,8229,9710,11506,13657,DUMMY,DUMMY,99740,95673,ca,8850,0,1740
12414,0,8/24/2009,other,2007,2,saturn,aura 3.5l v6 sfi,xe,4d sedan xe,grey,auto,2.0,covers,46271,american,medium,gm,10562,12278,11907,13760,9952,11720,11248,13158,DUMMY,DUMMY,20234,95673,ca,9405,0,905
12418,1,8/24/2009,other,2004,5,pontiac,grand prix 3.8l v6 s,gt,4d sedan gt2,silver,auto,1.0,alloy,74769,american,large,gm,5093,6522,6000,7544,3984,5070,7239,8480,DUMMY,DUMMY,20234,95673,ca,7205,0,1974
12433,0,9/1/2009,other,2006,3,saturn,ion 2.2l i4 efi,2,4d sedan level 2,black,auto,2.0,covers,68842,american,medium,gm,5685,6887,6640,7938,5022,6109,5924,7098,DUMMY,DUMMY,21053,95673,ca,6505,0,728
12442,0,9/8/2009,other,2004,5,chevrolet,malibu 4c 2.2l i4 mp,cla,4d sedan classic,silver,auto,2.0,covers,79697,american,medium,gm,3448,5029,4224,5931,3128,4589,3878,5456,DUMMY,DUMMY,20234,95673,ca,3090,0,1155
12452,0,9/8/2009,other,2005,4,ford,taurus 3.0l v6 efi,se,4d sedan se ffv,gold,auto,1.0,alloy,44537,american,medium,ford,4384,5781,5235,6743,4014,5476,4835,6414,DUMMY,DUMMY,20234,95673,ca,5205,0,693
12465,0,12/15/2009,other,2006,3,ford,fusion 4c,s,4d sedan s,grey,auto,1.0,alloy,75823,american,medium,ford,5607,7094,9689,11179,6086,7383,9931,11280,DUMMY,DUMMY,21053,95673,ca,6205,0,803
12473,0,12/22/2009,other,2008,1,chrysler,pt cruiser,bas,4d sedan,white,auto,1.0,alloy,49599,american,medium,chrysler,6317,6884,10352,11281,6656,7217,9947,10437,DUMMY,DUMMY,20234,95673,ca,5905,0,975
12483,0,12/22/2009,other,2008,1,chrysler,pt cruiser,bas,4d sedan,red,auto,1.0,alloy,50151,american,medium,chrysler,6338,6903,10386,11312,6656,7217,9947,10437,DUMMY,DUMMY,20234,95673,ca,5605,0,1086
12499,0,1/5/2010,other,2007,3,chevrolet,cobalt,lt,4d sedan ls,blue,auto,2.0,covers,74011,american,compact,gm,5356,6321,8847,10002,5472,6507,8990,9962,DUMMY,DUMMY,21053,95673,ca,5550,0,803
12500,0,1/5/2010,other,2005,5,ford,expedition 2wd v8,edd,4d suv 5.4l eddie bauer,brown,auto,2.0,covers,77816,american,large suv,ford,10930,12582,16114,17747,11469,13434,16032,17744,DUMMY,DUMMY,21053,95673,ca,9905,0,1038
12512,1,1/5/2010,other,2004,6,ford,taurus,ses,4d sedan ses duratec,maroon,auto,1.0,alloy,62801,american,medium,ford,3508,4397,6937,8695,3289,4355,6127,7147,DUMMY,DUMMY,20234,95673,ca,3175,0,825
12552,0,1/26/2010,other,2003,7,ford,escape 2wd v6,xls,4d cuv 3.0l xls,silver,auto,1.0,alloy,62001,american,small suv,ford,3752,5056,6839,8246,3667,4701,6816,7894,DUMMY,DUMMY,20234,95673,ca,5405,0,1125
12558,0,1/26/2010,other,2008,2,pontiac,g6 v6,gt,4d sedan gt,silver,auto,1.0,alloy,41345,american,medium,gm,8720,9349,12979,13793,9605,10407,13175,13921,DUMMY,DUMMY,20234,95673,ca,8005,0,905
12567,0,2/2/2010,other,2005,5,dodge,1500 ram pickup 2wd,slt,quad cab 5.7l slt,silver,auto,DUMMY,DUMMY,56018,american,large truck,chrysler,9130,11198,14128,16544,10011,12219,14220,16264,DUMMY,DUMMY,21053,95673,ca,11520,0,754
12579,0,2/2/2010,other,2006,4,dodge,caravan grand fwd v6,bas,minivan 3.3l,white,auto,1.0,alloy,87124,american,van,chrysler,6120,7840,10407,11901,6999,8588,10745,12159,DUMMY,DUMMY,20234,95673,ca,6705,0,1763
12597,0,5/17/2010,other,2006,4,pontiac,montana fwd,sv6,4d minivan ext 3.5l,white,auto,2.0,covers,84608,american,van,gm,7157,9145,11656,13335,7732,9524,11459,13744,DUMMY,DUMMY,21053,95673,ca,7005,0,2282
12601,0,5/18/2010,other,2004,6,chrysler,sebring 4c,lx,4d sedan,green,auto,1.0,alloy,74169,american,medium,chrysler,2777,3989,5846,7413,2791,4004,6102,7262,DUMMY,DUMMY,21053,95673,ca,4590,0,1155
12603,0,5/18/2010,other,2007,3,chevrolet,1500 silverado picku,ls,ext cab 5.3l,white,auto,1.0,alloy,70921,american,large truck,gm,13284,16169,17794,20991,13217,16804,17556,21687,DUMMY,DUMMY,21053,95673,ca,9305,0,1155
12610,0,5/24/2010,other,2006,4,pontiac,g6 v6,bas,4d sedan se1,gold,auto,1.0,alloy,71032,american,medium,gm,6871,8339,10306,11887,7290,8530,11404,12568,DUMMY,DUMMY,20234,95673,ca,7850,0,1272
12619,0,6/1/2010,other,2007,3,chevrolet,impala,lt,4d sedan lt 3.5l,red,auto,1.0,alloy,79453,american,large,gm,7569,9005,11150,12707,7787,8992,11041,12317,DUMMY,DUMMY,21053,95673,ca,8205,0,1974
12624,0,6/1/2010,other,2005,5,mazda,mazda6,i,4d sedan i,grey,auto,1.0,alloy,45199,other asian,medium,other,5763,7013,9405,10650,6301,7729,9881,11684,DUMMY,DUMMY,20234,95673,ca,9005,0,905
12625,0,6/1/2010,other,2006,4,ford,five hundred,se,4d sedan se,grey,auto,1.0,alloy,79133,american,large,ford,6663,7883,10573,11751,5854,7167,9379,10793,DUMMY,DUMMY,20234,95673,ca,6830,0,1506
12633,0,6/7/2010,other,2006,4,hyundai,sonata v6,gls,4d sedan gls,blue,auto,1.0,alloy,60866,other asian,medium,other,6508,7788,10234,11470,6447,7661,9797,11074,DUMMY,DUMMY,20234,95673,ca,9005,0,728
12652,1,6/15/2010,other,2006,4,chevrolet,trailblazer ext 4wd,ls,4d suv 4.2l,gold,auto,1.0,alloy,80065,american,medium suv,gm,11729,14009,16497,18716,11313,14057,16181,19734,DUMMY,DUMMY,21053,95673,ca,9305,0,2152
12668,0,6/18/2010,other,2007,3,chevrolet,malibu 4c,ls,4d sedan ls,blue,auto,DUMMY,DUMMY,60740,american,medium,gm,7480,8464,10841,12070,7170,8363,10675,12004,DUMMY,DUMMY,99750,95673,ca,7200,0,923
12672,0,6/18/2010,other,2004,6,chevrolet,venture fwd v6,ls,passenger 3.4l,brown,auto,2.0,covers,79835,american,van,gm,4081,5807,7675,9953,4858,5861,8306,9223,DUMMY,DUMMY,99750,95673,ca,5700,0,4622
12673,0,6/18/2010,other,2007,3,chevrolet,malibu v6,ls,4d sedan,red,auto,DUMMY,DUMMY,68564,american,medium,gm,6800,8299,10813,12431,7333,8462,11055,12227,DUMMY,DUMMY,99750,95673,ca,6900,0,1118
12700,0,6/18/2010,other,2007,3,chevrolet,malibu v6,ls,4d sedan,black,auto,2.0,covers,74125,american,medium,gm,6800,8299,10813,12431,7471,8372,10768,11783,DUMMY,DUMMY,99750,95673,ca,6700,0,1272
12702,1,6/18/2010,other,2005,5,chevrolet,1500 silverado picku,bas,reg cab 5.3l,silver,auto,DUMMY,DUMMY,74257,american,large truck,gm,7420,8981,11386,12914,6829,9535,11114,14166,DUMMY,DUMMY,99750,95673,ca,7500,0,1155
12710,0,6/22/2010,other,2006,4,mitsubishi,galant 4c,es,4d sedan es,blue,auto,1.0,alloy,68105,other asian,medium,other,5989,7144,9203,10422,5990,7489,9771,11240,DUMMY,DUMMY,21053,95673,ca,7505,0,533
12711,1,6/22/2010,other,2006,4,pontiac,g6 4c,bas,4d sedan se,red,auto,2.0,covers,83097,american,medium,gm,5703,6866,9190,10368,6093,7546,9405,10665,DUMMY,DUMMY,21053,95673,ca,6905,0,1113
12712,1,6/22/2010,other,2006,4,chevrolet,uplander fwd v6,ls,passenger ext 3.5l,blue,auto,2.0,covers,79961,american,van,gm,6278,7872,9970,12022,6180,7897,10489,11978,DUMMY,DUMMY,21053,95673,ca,7705,0,2091
12718,0,6/28/2010,other,2008,2,chrysler,300,lx,4d sedan,white,auto,2.0,covers,81667,american,specialty,chrysler,11545,12845,15622,16925,11657,13303,15651,17319,DUMMY,DUMMY,21053,95673,ca,10335,0,1503
12721,0,6/28/2010,other,2008,2,dodge,avenger 4c,se,4d sedan,blue,auto,2.0,covers,52156,american,medium,chrysler,7853,8974,12080,12895,7924,9187,11324,12590,DUMMY,DUMMY,21053,95673,ca,8505,0,920
12730,0,10/26/2010,other,2008,2,dodge,caliber,se,4d wagon,black,auto,2.0,covers,67953,american,medium,chrysler,7025,8096,10902,12006,7753,9083,11625,12721,DUMMY,DUMMY,21053,95673,ca,6405,0,825
12733,0,10/26/2010,other,2008,2,pontiac,g6 4c,bas,4d sedan se1,silver,auto,2.0,covers,46311,american,medium,gm,8251,9398,11956,13254,9088,10624,12291,13457,DUMMY,DUMMY,21053,95673,ca,8830,0,764
12738,0,10/26/2010,other,2004,6,ford,freestar fwd v6,ses,4d passenger 3.9l ses,maroon,auto,1.0,alloy,75186,american,van,ford,3222,4461,6836,8379,3799,5060,7283,8889,DUMMY,DUMMY,21053,95673,ca,5090,0,1506
12754,0,11/2/2010,other,2005,5,pontiac,g6 v6,bas,4d sedan,blue,auto,1.0,alloy,69280,american,medium,gm,5478,6657,7892,9546,5295,6460,8767,10093,DUMMY,DUMMY,21053,95673,ca,6405,0,1118
12756,0,11/2/2010,other,2007,3,mitsubishi,galant 4c,es,4d sedan,silver,auto,2.0,covers,59191,other asian,medium,other,7434,8515,10780,11823,7594,8903,11375,12301,no,green,21053,95673,ca,8205,0,505
12788,0,11/22/2010,other,2007,3,chevrolet,hhr,ls,4d suv 2.2l ls,silver,auto,2.0,covers,54781,american,medium,gm,5840,6926,9324,10401,7075,8712,9927,11787,no,green,21053,95673,ca,7505,0,671
12794,0,11/23/2010,other,2008,2,mercury,sable,bas,4d sedan,silver,auto,1.0,alloy,75294,american,medium,ford,10923,13298,15317,17574,12600,14986,15987,18063,no,green,21053,95673,ca,7850,0,920
12810,1,11/30/2010,other,2004,6,dodge,stratus 4c,se,4d sedan,white,auto,DUMMY,DUMMY,107476,american,medium,chrysler,2425,3411,5227,6465,2434,3490,5227,6518,DUMMY,DUMMY,21053,95673,ca,4390,0,1450
12815,0,11/30/2010,other,2007,3,ford,focus,zx3,2d hatchback zx3,silver,manual,2.0,covers,72438,american,compact,ford,5246,6576,8760,10018,6602,8446,10072,11369,no,green,21053,95673,ca,4790,0,1155
12848,0,9/6/2010,manheim,2005,5,gmc,1500 sierra pickup 2,sle,reg cab 4.3l,white,auto,1.0,alloy,84244,american,large truck,gm,5242,6895,9485,11269,5453,7750,9316,11497,DUMMY,DUMMY,19638,27542,nc,6200,0,1373
12853,0,9/6/2010,manheim,2006,4,toyota,corolla,ce,4d sedan ce,gold,auto,2.0,covers,71072,top line asian,compact,other,6375,7429,10125,11280,5771,6814,9936,10713,DUMMY,DUMMY,19638,27542,nc,7500,0,569
12855,0,9/6/2010,manheim,2006,4,pontiac,g6 v6,gt,4d sedan gt,green,auto,1.0,alloy,79923,american,medium,gm,7256,8805,10550,12257,6224,7617,9603,11278,DUMMY,DUMMY,19638,27542,nc,7700,0,1272
12864,0,9/6/2010,manheim,2008,2,dodge,avenger 4c,se,4d sedan,silver,auto,2.0,covers,70637,american,medium,chrysler,7649,8963,10858,12252,7497,8682,11605,12549,DUMMY,DUMMY,19638,27542,nc,7135,0,1155
12870,0,9/6/2010,manheim,2007,3,kia,spectra,ex,4d sedan ex,silver,auto,2.0,covers,63886,other asian,medium,other,5661,6885,9105,10233,5480,6545,9191,10978,DUMMY,DUMMY,19638,27542,nc,6235,0,533
12874,0,9/13/2010,manheim,2006,4,chrysler,pt cruiser,tou,4d sedan,black,auto,2.0,covers,50569,american,medium,chrysler,4444,5461,8175,9131,4318,5426,7766,9759,DUMMY,DUMMY,8172,27542,nc,5800,0,1086
12876,0,9/13/2010,manheim,2004,6,chrysler,concorde,lxi,4d sedan lxi,beige,auto,1.0,alloy,78082,american,large,chrysler,2823,4232,6168,7303,3194,4474,6673,8181,DUMMY,DUMMY,8172,27542,nc,4600,0,1740
12882,0,9/13/2010,manheim,2006,4,dodge,1500 ram pickup 2wd,st,reg cab 3.7l,maroon,auto,1.0,alloy,80870,american,large truck,chrysler,6602,8430,11469,13091,6800,7715,11395,12250,DUMMY,DUMMY,8172,27542,nc,8000,0,594
12891,1,9/13/2010,manheim,2005,5,nissan,sentra,bas,4d sedan 1.8,maroon,auto,2.0,covers,88973,top line asian,compact,other,4475,5475,7826,8702,5155,6355,8229,10045,DUMMY,DUMMY,8172,27542,nc,4500,0,594
12911,0,9/20/2010,manheim,2006,4,nissan,sentra,bas,4d sedan 1.8,gold,manual,2.0,covers,73173,top line asian,compact,other,4906,6615,8455,10242,5476,6635,9330,10317,DUMMY,DUMMY,52598,27542,nc,5600,0,569
12920,0,9/20/2010,manheim,2004,6,chevrolet,venture fwd v6,ls,passenger 3.4l,blue,auto,2.0,covers,84720,american,van,gm,4063,5519,7709,9464,2831,4269,6465,8331,DUMMY,DUMMY,52598,27542,nc,5700,0,5092
12943,1,9/20/2010,manheim,2006,4,ford,focus,zx4,4d sedan zx4,beige,auto,1.0,alloy,94786,american,compact,ford,4649,5634,8752,9370,4518,5587,8052,9079,DUMMY,DUMMY,52598,27542,nc,5300,0,1341
12949,0,9/27/2010,manheim,2006,4,dodge,magnum v6,se,wagon 3.5l sxt,grey,auto,2.0,covers,73598,american,specialty,chrysler,8125,9760,12099,14118,8022,9969,11909,13228,DUMMY,DUMMY,21973,27542,nc,9300,0,1389
12957,0,9/27/2010,manheim,2007,3,dodge,caliber,sxt,4d wagon sxt,silver,auto,2.0,covers,77165,american,medium,chrysler,6898,8125,10419,11844,7596,9013,10492,11724,no,green,21973,27542,nc,7200,0,920
12960,0,10/1/2010,manheim,2003,7,ford,taurus,se,4d sedan se,white,auto,1.0,alloy,85799,american,medium,ford,2572,3643,5360,6674,2088,3010,4961,6276,DUMMY,DUMMY,17675,27542,nc,4600,0,1283
12967,0,10/4/2010,manheim,2005,5,ford,taurus,se,4d sedan se ffv,gold,auto,2.0,covers,79743,american,medium,ford,3908,5370,7079,8725,3169,4226,6429,7439,DUMMY,DUMMY,19619,27542,nc,4500,0,920
12984,0,10/4/2010,manheim,2007,3,chrysler,pt cruiser,tou,4d sedan,blue,auto,1.0,alloy,90545,american,medium,chrysler,5404,6607,8957,10134,6203,7540,9782,11005,no,green,19619,27542,nc,5300,0,1630
12985,0,10/4/2010,manheim,2006,4,chrysler,pt cruiser,tou,4d sedan,blue,auto,2.0,covers,60427,american,medium,chrysler,4577,5669,8044,9197,4608,5449,8083,8934,DUMMY,DUMMY,19619,27542,nc,5300,0,1215
12990,0,10/11/2010,manheim,2007,3,chrysler,sebring 4c,bas,4d sedan,blue,auto,2.0,covers,41461,american,medium,chrysler,7060,8365,10600,12163,6683,7774,9983,11242,DUMMY,DUMMY,5546,27542,nc,8100,0,834
12992,0,10/11/2010,manheim,2004,6,chrysler,pacifica fwd,DUMMY,4d sport tourer,silver,auto,1.0,alloy,71775,american,crossover,chrysler,5416,6804,8681,10584,5147,6541,8679,10177,DUMMY,DUMMY,5546,27542,nc,7600,0,1389
12995,0,10/11/2010,manheim,2009,1,chevrolet,malibu 4c,ls,4d sedan ls,silver,auto,2.0,covers,79041,american,medium,gm,10173,10985,13866,14850,9376,10516,12924,14142,DUMMY,DUMMY,5546,27542,nc,9400,0,1038
13004,0,10/11/2010,manheim,2008,2,chevrolet,impala v6,ls,4d sedan ls 3.5l ffv,grey,auto,2.0,covers,90715,american,large,gm,7897,8911,12473,13468,7737,8893,11957,13225,DUMMY,DUMMY,5546,27542,nc,8000,0,2351
13028,0,10/18/2010,manheim,2003,7,ford,explorer 4wd v6,xls,4d suv 4.0l ffv xls,white,auto,2.0,covers,66058,american,medium suv,ford,4146,5534,8002,9495,3640,4573,7314,8193,DUMMY,DUMMY,17675,27542,nc,6800,0,1808
13041,0,10/18/2010,manheim,2005,5,chrysler,pacifica fwd,tou,4d sport,gold,auto,1.0,alloy,69424,american,crossover,chrysler,5904,7204,9697,11249,5992,7721,9713,11040,DUMMY,DUMMY,17675,27542,nc,8700,0,1215
13070,0,10/18/2010,manheim,2005,5,dodge,stratus v6,sxt,4d sedan sxt ffv,silver,auto,2.0,covers,38860,american,medium,chrysler,5585,7429,8960,10607,5832,7095,8950,10069,DUMMY,DUMMY,17675,27542,nc,5000,0,882
13080,0,10/18/2010,manheim,2006,4,chevrolet,equinox fwd v6,ls,4d suv ls,purple,auto,2.0,covers,83550,american,medium suv,gm,8210,9827,12160,13819,7926,9299,11654,12801,no,green,17675,27542,nc,6900,0,1503
13085,0,10/18/2010,manheim,2007,3,chrysler,sebring v6,bas,4d sedan,blue,auto,2.0,covers,51241,american,medium,chrysler,7013,8095,11017,11987,7699,8423,11012,11762,DUMMY,DUMMY,17675,27542,nc,8100,0,1003
13089,1,10/25/2010,manheim,2005,5,chrysler,300,bas,4d sedan,blue,auto,1.0,alloy,82433,american,specialty,chrysler,7563,8873,11246,13233,7459,8578,11079,12164,DUMMY,DUMMY,19638,27542,nc,9400,0,1503
13090,0,10/25/2010,manheim,2008,2,chrysler,town & country fwd v,lx,minivan 3.8l,blue,auto,2.0,covers,86011,american,van,chrysler,9071,10356,14165,15426,9112,10684,12324,14001,DUMMY,DUMMY,19638,27542,nc,8430,0,1763
13092,0,10/25/2010,manheim,2004,6,nissan,sentra,s,4d sedan 1.8,blue,auto,2.0,covers,71725,top line asian,compact,other,3569,4473,6665,7972,3747,4962,6706,8040,no,green,19638,27542,nc,5200,0,569
13094,0,10/25/2010,manheim,2003,7,ford,focus,svt,4d sedan svt,silver,manual,1.0,alloy,68149,american,compact,ford,3833,5222,6506,7443,3810,4498,6614,7489,no,green,19638,27542,nc,5400,0,1320
13102,0,10/25/2010,manheim,2002,8,mazda,protege,dx,4d sedan dx,silver,auto,2.0,covers,87754,other asian,compact,other,2469,3289,4877,6136,2499,3398,5183,6123,no,green,19638,27542,nc,3900,0,1153
13110,0,10/25/2010,manheim,2005,5,chrysler,pacifica fwd,bas,4d sport,silver,auto,1.0,alloy,70818,american,crossover,chrysler,6215,7675,9701,11507,5638,6918,9021,10425,DUMMY,DUMMY,19638,27542,nc,6600,0,1389
13111,0,10/25/2010,manheim,2005,5,jeep,liberty 4wd v6,lim,4d suv,green,auto,1.0,alloy,84617,american,small suv,chrysler,7106,9120,10273,12201,6286,7767,9794,11314,DUMMY,DUMMY,19638,27542,nc,6900,0,983
13124,0,11/22/2010,manheim,2006,4,ford,mustang v6,bas,2d convertible,black,manual,1.0,alloy,52899,american,sports,ford,9002,10620,13378,15754,8748,10023,12377,13826,DUMMY,DUMMY,19619,27542,nc,9200,0,671
13127,0,11/22/2010,manheim,2008,2,chevrolet,impala v6,ls,4d sedan ls 3.5l ffv,red,auto,2.0,covers,76319,american,large,gm,7870,8723,11868,12810,7829,9012,11539,12821,DUMMY,DUMMY,19619,27542,nc,8000,0,1974
13130,0,11/22/2010,manheim,2007,3,dodge,charger v6,bas,4d sedan 2.7l,blue,auto,2.0,covers,84009,american,specialty,chrysler,9175,10407,12918,14489,9176,11045,12989,14982,no,green,52646,27542,nc,9500,0,1503
13158,0,11/29/2010,manheim,2006,4,chrysler,sebring v6,tou,4d sedan lxi,silver,auto,1.0,alloy,82184,american,medium,chrysler,3658,4681,7110,8378,3169,4148,6972,7902,DUMMY,DUMMY,17675,27542,nc,4900,0,1373
13195,0,12/6/2010,manheim,2003,7,ford,expedition 4wd v8,xlt,4d suv 5.4l xlt,black,auto,1.0,alloy,71996,american,large suv,ford,6835,8374,10723,12297,6623,8215,10988,12814,DUMMY,DUMMY,18880,27542,nc,8900,0,1689
13196,0,12/6/2010,manheim,2007,3,chevrolet,impala,ls,4d sedan ls,blue,auto,3.0,special,91403,american,large,gm,7569,8763,10821,12308,7532,8862,11226,12617,DUMMY,DUMMY,8172,27542,nc,7800,0,2351
13203,0,12/6/2010,manheim,2007,3,chevrolet,impala,lt,4d sedan lt 3.5l,black,auto,1.0,alloy,86148,american,large,gm,7201,8605,10363,12112,6942,8809,10788,12679,DUMMY,DUMMY,8172,27542,nc,7900,0,2152
13217,0,12/6/2010,manheim,2008,2,ford,taurus,sel,4d sedan sel,black,auto,1.0,alloy,87257,american,medium,ford,9311,11208,13226,15198,9704,11878,13939,15673,DUMMY,DUMMY,8172,27542,nc,8500,0,1633
