7972,0,11/9/2009,manheim,2007,2,pontiac,g6 v6,gt,4d sedan gt,black,auto,1.0,alloy,72198,american,medium,gm,8702,10053,9898,11357,7988,9771,11872,13711,DUMMY,DUMMY,17675,27542,nc,7900,0,1272
7979,0,11/9/2009,manheim,2001,8,ford,focus,se,4d sedan se,gold,auto,1.0,alloy,85766,american,compact,ford,2137,2887,2808,3618,1969,2793,3984,5028,DUMMY,DUMMY,17675,27542,nc,3700,0,1543
8011,0,11/16/2009,manheim,2007,2,dodge,caravan grand fwd v6,se,minivan 3.3l,black,auto,2.0,covers,73210,american,van,chrysler,7765,9219,8886,10457,6771,8303,11385,12674,DUMMY,DUMMY,20928,27542,nc,7100,0,1623
8031,1,11/23/2009,manheim,2004,5,dodge,neon,se,4d sedan,silver,auto,2.0,covers,94547,american,compact,chrysler,2225,3188,2903,3943,1844,2646,4375,5518,DUMMY,DUMMY,18880,27542,nc,3800,0,765
8091,1,2/5/2010,manheim,2003,7,kia,sorento 2wd,ex,4d sport utility ex,silver,auto,1.0,alloy,68451,other asian,medium suv,other,4154,5253,7027,8313,4953,6253,7986,9583,DUMMY,DUMMY,17675,27542,nc,6300,0,1808
8092,1,2/5/2010,manheim,2003,7,chevrolet,trailblazer 4wd 6c,ls,4d suv 4.2l ls,red,auto,1.0,alloy,88192,american,medium suv,gm,5419,6817,9180,10364,5946,7408,9684,11810,DUMMY,DUMMY,17675,27542,nc,7800,0,2452
8096,0,2/8/2010,manheim,2004,6,ford,freestar fwd v6,sel,passenger 3.9l sel,blue,auto,1.0,alloy,68506,american,van,ford,4024,5120,7542,8750,4527,5529,7602,8969,DUMMY,DUMMY,18111,27542,nc,5900,0,1313
8127,0,2/8/2010,manheim,2008,2,chevrolet,malibu 4c,ls,4d sedan ls classic,white,auto,2.0,covers,73840,american,medium,gm,7937,8933,11574,12699,8414,9497,11251,12743,DUMMY,DUMMY,18881,27542,nc,8000,0,1038
8143,0,2/15/2010,manheim,2008,2,chevrolet,impala v6,ls,4d sedan ls 3.5l ffv,beige,auto,2.0,covers,76048,american,large,gm,8309,9485,12116,13623,8856,9936,12316,13768,DUMMY,DUMMY,20928,27542,nc,8000,0,1974
8146,0,2/15/2010,manheim,2005,5,kia,optima 4c,ex,4d sedan ex,gold,manual,2.0,covers,58355,other asian,medium,other,4324,4914,9903,11254,4015,5129,6429,7087,DUMMY,DUMMY,20928,27542,nc,5000,0,671
8171,0,2/22/2010,manheim,2004,6,chevrolet,cavalier 4c,bas,2d coupe,white,manual,2.0,covers,63358,american,compact,gm,2648,3525,6126,8155,2972,3934,5795,6586,DUMMY,DUMMY,17675,27542,nc,4000,0,1020
8182,0,2/22/2010,manheim,2007,3,chevrolet,uplander fwd v6,ls,passenger ext 3.5l,blue,auto,2.0,covers,90888,american,van,gm,6455,7122,10584,11267,7706,9512,11661,13832,DUMMY,DUMMY,17675,27542,nc,7200,0,2495
8198,0,2/22/2010,manheim,2008,2,chevrolet,impala v6,ls,4d sedan ls 3.5l ffv,silver,auto,2.0,covers,82693,american,large,gm,8452,9598,12313,13831,9149,10381,12672,14034,DUMMY,DUMMY,17675,27542,nc,8100,0,2152
8201,0,2/22/2010,manheim,2005,5,chevrolet,trailblazer 4wd 6c,ls,4d suv 4.2l ls,maroon,auto,1.0,alloy,91225,american,medium suv,gm,8149,9860,12303,14283,8772,10638,13038,14856,DUMMY,DUMMY,17675,27542,nc,8000,0,2351
8209,0,5/3/2010,manheim,2003,7,chevrolet,malibu v6,bas,4d sedan,maroon,auto,2.0,covers,87261,american,medium,gm,2523,3450,5417,6516,2693,3704,5535,6690,DUMMY,DUMMY,19638,27542,nc,4700,0,2712
8229,0,5/10/2010,manheim,2006,4,chevrolet,malibu v6,ls,4d sedan ls,blue,auto,2.0,covers,53231,american,medium,gm,6341,7506,9372,10786,5838,7282,9725,10936,DUMMY,DUMMY,20740,27542,nc,6850,0,1003
8239,0,5/10/2010,manheim,2006,4,kia,spectra,ex,4d sedan,white,manual,2.0,covers,46357,other asian,medium,other,5728,6705,8620,9518,4687,5506,7759,8839,DUMMY,DUMMY,20740,27542,nc,4400,0,482
8255,0,5/17/2010,manheim,2007,3,pontiac,grand prix,bas,4d sedan,black,auto,1.0,alloy,85541,american,large,gm,7720,9251,11401,13000,8165,10113,11393,14114,DUMMY,DUMMY,18881,27542,nc,7100,0,2152
8272,1,5/24/2010,manheim,2001,9,chevrolet,impala,bas,4d sedan,white,auto,1.0,alloy,85667,american,large,gm,2602,3605,4871,6264,2492,3409,5113,6168,DUMMY,DUMMY,18880,27542,nc,4900,0,2452
8309,1,6/4/2010,manheim,2007,3,suzuki,forenza,DUMMY,4d sedan,black,auto,2.0,covers,54821,other asian,medium,other,5234,6169,8432,9140,4696,5789,7859,9688,DUMMY,DUMMY,1191,27542,nc,6000,1,505
8314,0,6/7/2010,manheim,2004,6,chevrolet,malibu maxx v6,ls,4d sedan ls,white,auto,1.0,alloy,62583,american,medium,gm,4976,6327,8001,9276,4506,5933,7646,9052,DUMMY,DUMMY,8172,27542,nc,7100,0,1118
8349,1,8/6/2010,manheim,2005,5,chevrolet,cobalt,bas,4d sedan,blue,auto,DUMMY,DUMMY,55000,american,compact,gm,4059,4967,6812,7884,4015,4919,7015,7778,DUMMY,DUMMY,1152,27542,nc,5700,1,671
8422,1,8/16/2010,manheim,2008,2,dodge,avenger 4c,se,4d sedan,blue,auto,2.0,covers,78933,american,medium,chrysler,8029,9222,11550,12844,8067,9270,11481,12874,DUMMY,DUMMY,5546,27542,nc,6900,0,1155
8440,0,8/23/2010,manheim,2004,6,chevrolet,venture fwd v6,ls,passenger 3.4l,silver,auto,2.0,covers,95128,american,van,gm,4665,5584,8399,9109,4041,5505,9272,12632,DUMMY,DUMMY,17675,27542,nc,4500,0,5613
8447,0,8/23/2010,manheim,2006,4,ford,f150 pickup 2wd v6,stx,reg cab 4.2l stx,white,auto,1.0,alloy,85784,american,large truck,ford,8952,11473,13142,15432,8210,9559,12845,13631,DUMMY,DUMMY,17675,27542,nc,7700,0,594
8491,0,10/25/2010,manheim,2004,6,toyota,matrix 2wd,bas,4d sedan,silver,auto,2.0,covers,54487,top line asian,medium,other,5307,6446,8224,9533,5105,6312,7760,10278,DUMMY,DUMMY,19638,27542,nc,7400,0,505
8494,0,10/25/2010,manheim,2008,2,chevrolet,cobalt,lt,4d sedan ls,grey,auto,2.0,covers,61326,american,compact,gm,6281,7091,9854,10590,6693,7667,9944,11127,DUMMY,DUMMY,19638,27542,nc,6800,0,728
8505,0,11/1/2010,manheim,2007,3,chevrolet,impala v6,lt,4d sedan lt 3.5l,silver,auto,1.0,alloy,77524,american,large,gm,7660,9016,11080,12632,7307,8655,11240,12752,DUMMY,DUMMY,8172,27542,nc,7635,0,1974
8537,0,11/8/2010,manheim,2006,4,volkswagen,jetta 5c,val,4d sedan value,silver,auto,2.0,covers,73802,other,specialty,other,7184,8402,11172,13066,6715,7735,10465,11555,DUMMY,DUMMY,52598,27542,nc,7100,0,1272
8551,0,11/8/2010,manheim,2007,3,pontiac,vibe,DUMMY,4d wagon,silver,auto,2.0,covers,58845,american,medium,gm,7439,9347,10194,12725,8163,9249,11293,12342,DUMMY,DUMMY,52598,27542,nc,8500,0,505
8564,0,11/8/2010,manheim,2008,2,dodge,nitro 2wd v6,sxt,4d suv 3.7l,black,auto,1.0,alloy,68037,american,medium suv,chrysler,10507,11845,14268,15491,10482,11730,14136,15416,DUMMY,DUMMY,52492,27542,nc,9500,0,630
8582,0,11/15/2010,manheim,2006,4,saturn,ion,2,4d sedan level 2,grey,auto,2.0,covers,82069,american,medium,gm,4678,5852,7860,9085,4103,5468,7388,8599,DUMMY,DUMMY,18111,27542,nc,4600,0,853
8627,0,7/1/2010,manheim,2005,5,dodge,caravan fwd v6,sxt,minivan 3.3l se,white,auto,1.0,alloy,85385,american,van,chrysler,5760,6760,8924,10254,5565,6560,9503,11064,DUMMY,DUMMY,18880,30272,ga,5845,0,1763
8663,0,7/29/2010,manheim,2002,8,buick,le sabre,cus,4d sedan custom,white,auto,2.0,covers,81238,american,large,gm,3422,4918,6335,7980,3904,5007,6841,7894,DUMMY,DUMMY,18880,30272,ga,5395,0,2712
8668,1,7/29/2010,manheim,2003,7,mercury,mountaineer 2wd v8,DUMMY,4d suv 4.6l,black,auto,1.0,alloy,78249,american,medium suv,ford,4118,5191,7698,8662,4504,5724,8183,9277,DUMMY,DUMMY,18880,30272,ga,8210,0,2040
8674,0,8/5/2010,manheim,2008,2,chevrolet,impala v6,ls,4d sedan ls 3.5l ffv,brown,auto,2.0,covers,72160,american,large,gm,8160,9383,11951,13435,7872,8896,12448,13453,DUMMY,DUMMY,18111,30272,ga,8160,0,1974
8690,0,8/12/2010,manheim,2009,1,dodge,avenger 4c,se,4d sedan se,white,auto,1.0,alloy,54514,american,medium,chrysler,9713,10318,13424,13928,8760,9078,12555,12909,DUMMY,DUMMY,18881,30272,ga,8945,0,920
8704,1,8/26/2010,manheim,2005,5,hyundai,sonata 4c,gl,4d sedan,blue,auto,2.0,covers,81588,other asian,medium,other,3675,4662,6910,8228,3655,4767,6720,8208,DUMMY,DUMMY,18111,30272,ga,5195,0,853
8720,0,9/2/2010,manheim,2008,2,dodge,avenger 4c,se,4d sedan,black,auto,2.0,covers,72095,american,medium,chrysler,7836,9160,11236,12563,7554,8662,11318,12377,DUMMY,DUMMY,8172,30272,ga,8360,0,1155
8724,0,9/2/2010,manheim,2003,7,chevrolet,malibu v6,bas,4d sedan,white,auto,2.0,covers,80440,american,medium,gm,2473,3565,5431,6418,2251,3171,5147,6308,DUMMY,DUMMY,8172,30272,ga,4110,0,2712
8725,0,9/2/2010,manheim,2004,6,dodge,durango 2wd v8,slt,4d suv 4.7l slt,beige,auto,1.0,alloy,93989,american,medium suv,chrysler,6905,8379,10958,11920,5549,7009,9241,10641,DUMMY,DUMMY,8172,30272,ga,8760,0,1630
8757,0,9/10/2010,manheim,2007,3,suzuki,forenza,DUMMY,4d sedan,silver,auto,2.0,covers,61979,other asian,medium,other,4529,5488,8185,9028,4255,5240,7878,9069,DUMMY,DUMMY,18881,30272,ga,5745,0,533
8799,1,9/30/2010,manheim,2003,7,mercury,mountaineer 2wd v8,DUMMY,4d suv 4.6l,black,auto,1.0,alloy,78301,american,medium suv,ford,5562,7425,9232,10697,5562,7425,9189,10613,DUMMY,DUMMY,18111,30272,ga,8445,0,2040
8817,0,10/14/2010,manheim,2008,2,suzuki,reno,DUMMY,4d sedan,red,auto,2.0,covers,39575,other asian,compact,other,5930,6567,9385,10393,5337,6000,8350,9387,DUMMY,DUMMY,8172,30272,ga,5930,0,462
8820,0,10/14/2010,manheim,2006,4,dodge,caravan grand fwd v6,bas,minivan 3.3l,blue,auto,2.0,covers,66301,american,van,chrysler,5879,7470,9774,11823,5132,6916,9667,11438,DUMMY,DUMMY,8172,30272,ga,6895,0,1411
8863,0,10/28/2010,manheim,2008,2,chevrolet,hhr,ls,4d suv 2.2l ls,blue,auto,2.0,covers,71770,american,medium,gm,7076,8061,10479,11541,6307,7782,9844,11204,DUMMY,DUMMY,18111,30272,ga,8010,0,803
8877,0,1/5/2009,manheim,2003,6,nissan,altima 2.5l i4 efi,bas,4d sedan s,black,auto,1.0,alloy,81895,top line asian,medium,other,4733,5797,5612,6761,4843,5786,5730,6749,DUMMY,DUMMY,17675,27542,nc,5700,0,1023
8927,1,1/19/2009,manheim,2007,2,chrysler,pacifica fwd 3.8l v6,bas,4d sport,silver,auto,2.0,covers,74372,american,crossover,chrysler,7837,9664,8964,10937,9905,11047,11197,12431,DUMMY,DUMMY,21973,27542,nc,7200,0,1389
8948,0,1/26/2009,manheim,2005,4,dodge,neon 2.0l i4 sfi,sxt,4d sedan,silver,auto,1.0,alloy,68832,american,compact,chrysler,3413,4582,4186,5449,4257,5236,5098,6155,DUMMY,DUMMY,16044,27542,nc,5100,0,630
8981,0,2/2/2009,manheim,2005,4,chrysler,town & country fwd v,lx,minivan 3.3l lx,blue,auto,2.0,covers,85769,american,van,chrysler,4833,6031,5720,7013,5524,6784,6466,7827,DUMMY,DUMMY,20928,27542,nc,4400,0,1763
9046,0,2/13/2009,manheim,2005,4,chevrolet,malibu 4c 2.2l i4 mp,cla,4d sedan classic,white,auto,DUMMY,DUMMY,89456,american,medium,gm,3533,4544,4316,5408,4859,5802,5748,6766,DUMMY,DUMMY,17675,27542,nc,4200,0,1243
9111,0,2/23/2009,manheim,2006,3,mitsubishi,lancer 2.0l i4 mpi,es,4d sedan es,red,manual,2.0,covers,73858,other asian,compact,other,5943,7021,6918,8083,5492,6548,6431,7572,DUMMY,DUMMY,16044,27542,nc,4700,0,569
9152,0,3/30/2009,manheim,2006,3,ford,fusion 4c 2.3l i4 ef,se,4d sedan se,grey,auto,1.0,alloy,67664,american,medium,ford,8964,10316,10181,11641,4714,6028,5591,7010,DUMMY,DUMMY,20740,27542,nc,7100,0,728
9165,0,3/30/2009,manheim,2005,4,ford,freestar fwd v6 3.9l,se,passenger 3.9l lx,blue,auto,2.0,covers,78486,american,van,ford,5065,6026,5970,7008,9797,11128,11081,12518,DUMMY,DUMMY,17675,27542,nc,5100,0,1506
9193,0,4/6/2009,manheim,2002,7,chevrolet,cavalier 4c 2.2l i4,ls,4d sedan ls,silver,auto,2.0,covers,72966,american,compact,gm,2756,3927,3476,4741,2756,3927,3476,4741,DUMMY,DUMMY,16044,27542,nc,3500,0,1455
9200,0,4/13/2009,manheim,2002,7,dodge,caravan grand fwd v6,spo,minivan 3.3l ffv sport,maroon,auto,1.0,alloy,90875,american,van,chrysler,3027,4068,3769,4893,3027,4068,3769,4893,DUMMY,DUMMY,21973,27542,nc,4100,0,2218
9303,0,4/20/2009,manheim,2005,4,ford,five hundred 3.0l v6,se,4d sedan se,black,auto,1.0,alloy,70902,american,large,ford,6219,7620,7217,8730,5919,7253,6893,8333,DUMMY,DUMMY,20928,27542,nc,7400,0,1506
9304,0,4/20/2009,manheim,2005,4,dodge,caravan fwd v6 3.3l,se,minivan 3.3l se,silver,auto,2.0,covers,74855,american,van,chrysler,5022,6025,5924,7007,5022,6025,5924,7007,DUMMY,DUMMY,20928,27542,nc,5500,0,1623
9305,0,4/20/2009,manheim,2006,3,chevrolet,uplander awd v6 3.5l,lt,passenger ext 3.5l lt,silver,auto,1.0,alloy,77177,american,van,gm,8697,11393,9893,12804,8697,11393,9893,12804,DUMMY,DUMMY,18880,27542,nc,7600,0,2208
9328,0,4/27/2009,manheim,2002,7,pontiac,grand prix 3.8l v6 m,gt,2d coupe gt,beige,auto,1.0,alloy,31182,american,large,gm,3552,4593,4336,5460,3552,4593,4336,5460,DUMMY,DUMMY,19619,27542,nc,5435,0,1481
9330,0,4/27/2009,manheim,2005,4,mazda,mpv 2wd v6 3.0l v6 m,es,wagon lx,silver,auto,1.0,alloy,74647,other asian,van,other,6663,8244,7696,9404,6663,8244,7696,9404,DUMMY,DUMMY,17675,27542,nc,7000,0,1038
9346,0,5/4/2009,manheim,2005,4,ford,mustang v6 4.0l v6 e,bas,2d coupe,grey,auto,1.0,alloy,83162,american,sports,ford,8918,10339,10131,11666,8918,10339,10131,11666,DUMMY,DUMMY,18880,27542,nc,8900,0,853
9382,0,5/11/2009,manheim,2005,4,hyundai,elantra mfi i-4 2.0l,gt,4d sedan,gold,auto,2.0,covers,54324,other asian,medium,other,3837,4833,4644,5720,3837,4833,4644,5720,DUMMY,DUMMY,20928,27542,nc,5630,0,505
9476,0,6/29/2009,manheim,2005,4,chevrolet,monte carlo 3.4l v6,ls,2d coupe ls,grey,auto,1.0,alloy,83630,american,large,gm,4424,5885,5278,6856,4766,6317,5647,7322,DUMMY,DUMMY,20740,27542,nc,5800,0,2152
9507,1,7/6/2009,manheim,2005,4,chevrolet,cavalier 4c 2.2l i4,bas,4d sedan,red,auto,2.0,covers,95300,american,compact,gm,3057,4100,3802,4928,2762,3577,5967,6743,DUMMY,DUMMY,18880,27542,nc,4200,0,1341
9548,0,7/20/2009,manheim,2007,2,chrysler,pt cruiser 2.4l i4 s,bas,4d sedan,blue,auto,2.0,covers,56444,american,medium,chrysler,6312,7367,7317,8456,6421,7417,7435,8510,DUMMY,DUMMY,20928,27542,nc,6100,0,1086
9632,1,8/10/2009,manheim,2001,8,toyota,echo multiple engine,DUMMY,4d sedan,blue,manual,2.0,covers,82657,top line asian,compact,other,2510,3503,3211,4283,2565,3599,3270,4387,DUMMY,DUMMY,20928,27542,nc,3900,0,894
9662,0,11/22/2010,manheim,2005,5,chrysler,300c,c,4d sedan hemi,black,auto,1.0,alloy,83755,american,specialty,chrysler,9511,11043,13343,15101,9874,11925,14110,16895,DUMMY,DUMMY,52646,27542,nc,10100,0,1503
9677,1,3/17/2009,manheim,2004,5,saturn,ion 2.2l i-4 mpi doh,3,2d quad coupe level 3,black,auto,DUMMY,DUMMY,92057,american,medium,gm,5159,5936,6072,6911,5159,5936,6072,6911,DUMMY,DUMMY,20740,21075,md,3775,0,909
9718,0,4/21/2009,manheim,2006,3,ford,explorer 4wd v6 4.0l,xls,4d suv 4.0l xls,black,auto,1.0,alloy,61420,american,medium suv,ford,9899,12044,11191,13508,9899,12044,11191,13508,DUMMY,DUMMY,20740,21075,md,8355,0,1508
9750,0,4/28/2009,manheim,2005,4,chevrolet,equinox fwd v6 3.4l,ls,4d suv ls,black,auto,2.0,covers,46164,american,medium suv,gm,7423,8915,8517,10128,7399,8951,8491,10167,DUMMY,DUMMY,20740,21075,md,7655,0,975
9777,0,5/19/2009,manheim,2002,7,dodge,caravan fwd v6 3.3l,se,minivan 3.3l ffv se,blue,auto,2.0,covers,62189,american,van,chrysler,2622,3740,3332,4539,2622,3740,3332,4539,DUMMY,DUMMY,16044,21075,md,4700,0,1711
9801,1,12/1/2009,manheim,2005,4,chrysler,town & country fwd v,tou,minivan 3.8l,red,auto,1.0,alloy,78241,american,van,chrysler,6219,8096,7217,9244,5960,7928,9682,12139,DUMMY,DUMMY,21973,21075,md,7385,0,1623
9810,0,12/8/2009,manheim,2006,3,dodge,magnum v6,se,wagon 2.7l,white,auto,2.0,covers,65724,american,specialty,chrysler,7240,8794,10734,12525,7195,8752,11436,13042,DUMMY,DUMMY,16044,21075,md,7455,0,1215
9825,0,1/5/2010,manheim,2004,6,dodge,1500 ram pickup 2wd,st,quad cab 5.7l,maroon,auto,1.0,alloy,79957,american,large truck,chrysler,6768,8355,11597,13065,7854,9112,11693,12703,DUMMY,DUMMY,16044,21075,md,8685,0,920
9929,0,10/26/2010,manheim,2007,3,chevrolet,impala,ls,4d sedan ls,blue,auto,2.0,covers,69215,american,large,gm,7425,8611,10937,12163,7136,8274,9984,11560,DUMMY,DUMMY,99750,21075,md,7400,0,1703
9976,1,11/23/2010,manheim,2006,4,buick,rendezvous fwd,cx,4d suv cx,white,auto,1.0,alloy,74919,american,medium suv,gm,7488,9461,11347,13735,7399,8456,11719,12429,DUMMY,DUMMY,52646,21075,md,8100,0,3667
10019,0,12/7/2010,manheim,2006,4,chrysler,300,bas,4d sedan,green,auto,2.0,covers,88235,american,specialty,chrysler,8328,9954,11796,13931,9199,10785,12430,14784,DUMMY,DUMMY,52646,21075,md,8200,0,1503
10052,0,12/21/2010,manheim,2007,3,honda,accord 4c,lx,4d sedan lx auto,silver,auto,2.0,covers,70055,top line asian,medium,other,9119,10498,12488,13916,10282,11561,13742,14966,DUMMY,DUMMY,52646,21075,md,8535,0,569
10066,0,12/16/2009,manheim,2008,1,ford,taurus x fwd v6,sel,4d crossover sel,red,auto,2.0,covers,76869,american,crossover,ford,11960,15194,16717,19879,12036,14874,17350,19676,DUMMY,DUMMY,20234,94544,ca,10055,0,1506
10067,0,12/16/2009,manheim,2008,1,chevrolet,uplander fwd v6,ls,passenger ext 3.5l ls,gold,auto,2.0,covers,78488,american,van,gm,9001,11199,13876,15953,9054,11425,13440,15888,DUMMY,DUMMY,20234,94544,ca,7445,0,2091
10090,0,1/18/2010,manheim,2005,5,chevrolet,malibu v6,ls,4d sedan ls,grey,auto,1.0,alloy,64784,american,medium,gm,4636,5788,8000,9447,5399,6467,8574,9644,DUMMY,DUMMY,1151,94544,ca,6400,1,1118
10162,0,2/24/2010,manheim,2006,4,dodge,charger,bas,4d sedan,blue,auto,1.0,alloy,89011,american,specialty,chrysler,9253,10565,13778,14951,9771,11085,13993,15150,DUMMY,DUMMY,20234,94544,ca,8875,0,1503
10190,0,11/3/2010,manheim,2008,2,pontiac,g6 v6,bas,4d sedan se1,blue,auto,1.0,alloy,51035,american,medium,gm,8644,10104,12831,14174,9637,11135,12717,14377,DUMMY,DUMMY,20234,94544,ca,8770,0,1003
10199,0,11/17/2010,manheim,2001,9,ford,taurus,ses,4d sedan se svg,silver,auto,1.0,alloy,109151,american,medium,ford,2261,3049,4867,5895,1873,2554,4364,4957,DUMMY,DUMMY,20234,94544,ca,3100,0,1430
10201,0,11/17/2010,manheim,2008,2,chevrolet,impala v6,ls,4d sedan ls 3.5l ffv,black,auto,2.0,covers,77297,american,large,gm,7886,8747,11757,12686,8020,9248,11956,13121,DUMMY,DUMMY,20234,94544,ca,7570,0,1974
10256,0,12/8/2010,manheim,2006,4,chevrolet,impala,ls,4d sedan ls,silver,auto,2.0,covers,83283,american,large,gm,6186,7313,9291,10754,6596,8118,9956,11369,no,green,21047,94544,ca,6555,0,2152
10266,0,12/15/2010,manheim,2005,5,chevrolet,trailblazer 4wd 6c,ls,4d suv 4.2l ls,white,auto,1.0,alloy,91909,american,medium suv,gm,6908,8697,10432,12073,6526,8000,10929,12222,no,green,21047,94544,ca,7630,0,2351
10271,0,12/22/2010,manheim,2003,7,dodge,1500 ram pickup 2wd,lar,quad cab 5.7l slt,gold,auto,1.0,alloy,60134,american,large truck,chrysler,7058,8773,10546,12294,6314,7790,10382,12271,DUMMY,DUMMY,21047,94544,ca,9825,0,1125
10305,0,5/5/2009,other,2002,7,dodge,caravan fwd v6 3.3l,se,minivan 3.3l ffv se,red,auto,2.0,covers,45190,american,van,chrysler,2622,3740,3332,4539,2622,3740,3332,4539,DUMMY,DUMMY,99750,21014,md,4800,0,1416
10341,0,5/19/2009,manheim,2007,2,pontiac,grand prix 3.8l v6 s,bas,4d sedan,black,auto,1.0,alloy,68291,american,large,gm,7788,9264,8911,10505,7599,8934,8707,10149,DUMMY,DUMMY,18822,77041,tx,7795,0,1703
10356,1,6/9/2009,manheim,2005,4,dodge,caravan fwd v6 3.3l,sxt,minivan 3.3l se,blue,auto,1.0,alloy,69101,american,van,chrysler,5129,6616,6039,7645,5129,6616,6039,7645,DUMMY,DUMMY,20207,77041,tx,5580,0,1411
10427,0,7/21/2009,manheim,2006,3,ford,escape 2wd 4c 2.3l i,xls,4d cuv 2.3l xls,grey,auto,1.0,alloy,87100,american,small suv,ford,7531,9320,8633,10566,7561,9535,8666,10798,DUMMY,DUMMY,18822,77041,tx,7195,0,983
10446,0,7/28/2009,manheim,2004,5,pontiac,grand prix 3.8l v6 s,gt,4d sedan gt2,silver,auto,1.0,alloy,85195,american,large,gm,5211,6621,6128,7651,5054,6494,5958,7514,DUMMY,DUMMY,22808,77041,tx,4760,0,2152
10496,0,12/15/2009,manheim,2007,2,pontiac,grand prix,bas,4d sedan,grey,auto,1.0,alloy,68508,american,large,gm,7162,8186,11213,12415,8167,9705,11662,13687,DUMMY,DUMMY,18822,77041,tx,7200,0,1703
10507,0,12/22/2009,manheim,2006,3,chevrolet,malibu v6,lt,4d sedan lt,grey,auto,2.0,covers,77460,american,medium,gm,5902,7328,9541,11036,6660,8216,10417,12050,DUMMY,DUMMY,19662,77041,tx,6220,0,1272
10528,0,1/12/2010,manheim,2006,4,nissan,xterra 2wd v6,se,4d sport utility s,black,auto,1.0,alloy,62525,top line asian,medium suv,other,12114,13654,15973,17562,12298,13966,15719,16993,DUMMY,DUMMY,25100,77041,tx,10250,0,533
10529,0,1/12/2010,manheim,2006,4,chevrolet,cobalt,ls,2d coupe,blue,auto,2.0,covers,54577,american,compact,gm,4164,5671,7743,9397,5212,6433,8953,10266,DUMMY,DUMMY,25100,77041,tx,4565,0,671
10593,0,5/11/2010,manheim,2006,4,hyundai,tucson 2wd v6,gls,4d cuv,maroon,auto,1.0,alloy,64037,other asian,small suv,other,9141,10339,12418,13576,8827,10677,13100,14790,DUMMY,DUMMY,18822,77041,tx,8500,0,1215
10630,0,6/8/2010,manheim,2006,4,ford,five hundred,se,4d sedan se,gold,auto,1.0,alloy,85022,american,large,ford,6485,7712,10379,11650,5961,7516,9391,11063,DUMMY,DUMMY,18822,77041,tx,6785,0,1633
10634,0,6/8/2010,manheim,2005,5,scion,xb,bas,4d wagon,grey,manual,2.0,covers,90187,other asian,medium,other,5906,7299,9470,10474,5820,7063,8853,10095,DUMMY,DUMMY,25100,77041,tx,5685,0,620
10672,0,6/15/2010,manheim,2006,4,ford,five hundred,sel,4d sedan sel,green,auto,1.0,alloy,75368,american,large,ford,7450,8832,11616,12962,7015,8281,11022,12449,DUMMY,DUMMY,8655,77041,tx,7550,0,1506
10674,1,6/22/2010,manheim,2006,4,pontiac,vibe,bas,4d wagon,grey,auto,2.0,covers,63609,american,medium,gm,7194,8379,10475,11774,6844,8212,9598,11285,DUMMY,DUMMY,20207,77041,tx,4865,0,533
10704,0,6/29/2010,manheim,2005,5,toyota,corolla,ce,4d sedan ce,grey,auto,2.0,covers,54106,top line asian,compact,other,5697,6708,8894,10284,5294,6248,8527,10063,DUMMY,DUMMY,19662,77041,tx,6885,0,505
10770,1,9/21/2009,manheim,2003,6,chevrolet,cavalier 4c 2.2l i4,ls,2d coupe ls,black,manual,1.0,alloy,71718,american,compact,gm,2709,3568,3426,4353,2709,3568,3426,4353,DUMMY,DUMMY,18880,27542,nc,3400,0,1455
10771,0,9/21/2009,manheim,2002,7,ford,taurus 3.0l v6 efi,se,4d sedan se,maroon,auto,1.0,alloy,75210,american,medium,ford,2516,3740,3217,4539,2249,3399,2929,4171,DUMMY,DUMMY,16044,27542,nc,4100,0,1220
10804,1,9/28/2009,manheim,2006,3,kia,optima 4c 2.4l i4 mp,ex,4d sedan ex,silver,auto,2.0,covers,62027,other asian,medium,other,0,0,0,0,0,0,0,0,DUMMY,DUMMY,20928,27542,nc,6100,0,728
10807,1,9/28/2009,manheim,2004,5,chevrolet,1500 silverado picku,ls,ext cab 4.8l ls,white,auto,1.0,alloy,74533,american,large truck,gm,6427,8209,7441,9366,6083,7924,7070,9058,DUMMY,DUMMY,20928,27542,nc,8600,0,1155
10853,1,10/5/2009,manheim,2002,7,pontiac,sunfire 2.2l i4 mpi,se,2d coupe se,gold,auto,2.0,covers,81060,american,compact,gm,2483,3389,3182,4160,2341,3326,3028,4092,DUMMY,DUMMY,19619,27542,nc,3100,0,1543
10866,1,10/12/2009,manheim,2001,8,ford,escort 2.0l i4 efi,zx2,2d coupe zx2,red,auto,1.0,alloy,75881,american,compact,ford,1345,2021,1953,2683,1882,2661,2533,3374,DUMMY,DUMMY,18880,27542,nc,2500,0,1572
10878,0,10/12/2009,manheim,2006,3,mazda,mazda6 2.3l i4 mfi /,i,4d sedan i,silver,auto,1.0,alloy,80856,other asian,medium,other,8663,10198,9856,11514,7040,8399,10754,12233,DUMMY,DUMMY,17675,27542,nc,7600,0,1373
10881,0,10/12/2009,manheim,2005,4,hyundai,sonata v6 2.7l v6 mp,gls,4d sedan,white,auto,1.0,alloy,56064,other asian,medium,other,4153,5694,4985,6650,4291,5460,8150,9114,DUMMY,DUMMY,17675,27542,nc,6500,0,671
